"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"20.08.2018","11,100","11,150","11,150","11,100","123,80K","-0,45%"
"17.08.2018","11,150","11,130","11,200","11,100","435,37K","0,00%"
"16.08.2018","11,150","11,200","11,200","11,150","770,28K","-0,89%"
"15.08.2018","11,250","11,250","11,250","11,250","1,43K","0,00%"
"14.08.2018","11,250","11,250","11,250","11,250","25,00K","-0,44%"
"13.08.2018","11,300","11,300","11,300","11,300","2,51K","-0,88%"
"10.08.2018","11,400","11,400","11,400","11,400","3,03K","-0,44%"
"09.08.2018","11,450","11,450","11,450","11,450","6,62K","0,00%"
"08.08.2018","11,450","11,450","11,450","11,450","1,05M","0,00%"
"07.08.2018","11,450","11,450","11,450","11,450","60,74K","0,00%"
"06.08.2018","11,450","11,500","11,500","11,450","150,32K","-1,21%"
"03.08.2018","11,590","11,590","11,590","11,590","43,73K","0,00%"
"02.08.2018","11,590","11,650","11,650","11,590","43,68K","-0,52%"
"01.08.2018","11,650","11,700","11,700","11,650","63,80K","-0,77%"
"31.07.2018","11,740","11,800","11,800","11,740","22,83K","-0,09%"
"30.07.2018","11,750","11,800","11,800","11,750","14,47K","-0,42%"
"27.07.2018","11,800","11,800","11,800","11,800","3,15K","0,43%"
"26.07.2018","11,750","11,600","11,750","11,600","252,08K","1,29%"
"25.07.2018","11,600","11,550","11,600","11,550","1,70K","0,43%"
"24.07.2018","11,550","11,550","11,550","11,550","60,13K","0,00%"
"23.07.2018","11,550","11,420","11,580","11,420","87,01K","1,32%"
"20.07.2018","11,400","11,450","11,450","11,400","331,40K","-0,44%"
"19.07.2018","11,450","11,500","11,500","11,450","15,02K","-0,43%"
"18.07.2018","11,500","11,550","11,550","11,500","512,59K","-0,86%"
"17.07.2018","11,600","11,400","11,600","11,400","37,02K","1,67%"
"16.07.2018","11,410","11,350","11,410","11,350","37,08K","0,53%"
"13.07.2018","11,350","11,400","11,400","11,350","51,09K","-0,44%"
"12.07.2018","11,400","11,350","11,500","11,350","542,21K","0,97%"
"11.07.2018","11,290","11,400","11,400","11,250","125,86K","-0,96%"
"10.07.2018","11,400","11,270","11,400","11,270","35,04K","1,15%"
"09.07.2018","11,270","11,270","11,270","11,270","764,40K","0,18%"
"06.07.2018","11,250","11,260","11,260","11,200","97,70K","-0,09%"
"05.07.2018","11,260","11,350","11,350","11,260","134,96K","-1,23%"
"04.07.2018","11,400","11,420","11,420","11,400","53,25K","-0,78%"
"03.07.2018","11,490","11,200","11,500","11,200","113,90K","2,59%"
"02.07.2018","11,200","11,040","11,200","11,040","248,01K","1,36%"
"28.06.2018","11,050","11,160","11,160","11,050","167,81K","-1,52%"
"27.06.2018","11,220","11,400","11,400","11,220","115,00K","-1,58%"
"26.06.2018","11,400","11,550","11,550","11,400","675,06K","-1,30%"
"25.06.2018","11,550","11,680","11,680","11,550","127,82K","-1,53%"
"22.06.2018","11,730","11,510","11,730","11,500","186,72K","1,47%"
"21.06.2018","11,560","11,560","11,560","11,560","24,38K","-0,34%"
"20.06.2018","11,600","11,650","11,650","11,550","323,10K","-0,85%"
"19.06.2018","11,700","11,600","11,700","11,600","446,77K","0,43%"
"18.06.2018","11,650","11,700","11,700","11,650","78,05K","-0,43%"
"15.06.2018","11,700","11,850","11,850","11,700","3,45M","-1,27%"
"14.06.2018","11,850","11,900","11,900","11,830","406,87K","-0,42%"
"13.06.2018","11,900","11,900","11,900","11,850","227,03K","0,00%"
"12.06.2018","11,900","11,780","11,900","11,780","1,06M","0,85%"
"11.06.2018","11,800","11,800","11,800","11,800","80,43K","0,00%"
"08.06.2018","11,800","11,800","11,800","11,780","272,72K","-0,76%"
"07.06.2018","11,890","11,570","11,890","11,570","249,20K","2,94%"
"06.06.2018","11,550","11,510","11,610","11,510","333,04K","0,35%"
"05.06.2018","11,510","11,600","11,600","11,500","463,91K","-0,78%"
"04.06.2018","11,600","11,730","11,730","11,600","214,59K","-0,26%"
"01.06.2018","11,630","11,610","11,630","11,610","42,04K","0,26%"
"31.05.2018","11,600","11,750","11,750","11,600","1,00M","-1,28%"
"30.05.2018","11,750","11,750","11,750","11,750","94,96K","0,86%"
"29.05.2018","11,650","11,750","11,750","11,650","123,74K","-0,85%"
"28.05.2018","11,750","11,800","11,800","11,750","116,39K","-0,42%"
"25.05.2018","11,800","11,880","11,880","11,800","166,58K","-1,17%"
"24.05.2018","11,940","11,900","11,940","11,900","458,45K","0,76%"
"23.05.2018","11,850","11,880","11,880","11,850","36,19K","-0,25%"
"22.05.2018","11,880","11,900","11,900","11,870","195,80K","-0,17%"
"21.05.2018","11,900","11,990","11,990","11,900","15,43K","-0,75%"
"18.05.2018","11,990","11,900","11,990","11,800","131,71K","1,61%"
"17.05.2018","11,800","11,600","11,800","11,600","71,82K","1,72%"
"16.05.2018","11,600","11,650","11,650","11,600","45,63K","-0,43%"
"15.05.2018","11,650","11,550","11,650","11,550","569,80K","0,43%"
"14.05.2018","11,600","11,850","11,850","11,600","258,80K","-2,52%"
"11.05.2018","11,900","12,000","12,000","11,900","12,35K","-0,42%"
"10.05.2018","11,950","11,800","11,950","11,800","400,11K","1,36%"
"09.05.2018","11,790","11,650","11,790","11,650","467,58K","1,20%"
"08.05.2018","11,650","11,500","11,700","11,500","149,77K","1,30%"
"07.05.2018","11,500","11,400","11,500","11,400","358,44K","0,88%"
"04.05.2018","11,400","11,620","11,620","11,300","699,22K","-2,40%"
"03.05.2018","11,680","11,880","11,880","11,600","129,21K","-2,26%"
"02.05.2018","11,950","11,970","11,970","11,950","153,34K","0,00%"
"30.04.2018","11,950","11,810","11,950","11,810","832,16K","1,19%"
"27.04.2018","11,810","11,800","11,890","11,800","26,82K","0,08%"
"26.04.2018","11,800","11,680","11,800","11,680","46,17K","1,11%"
"25.04.2018","11,670","11,560","11,670","11,560","525,05K","0,95%"
"24.04.2018","11,560","11,560","11,560","11,550","270,92K","-0,34%"
"23.04.2018","11,600","11,500","11,650","11,500","268,76K","0,43%"
"20.04.2018","11,550","11,510","11,600","11,510","71,34K","-1,70%"
"19.04.2018","11,750","11,650","11,750","11,650","707,12K","1,47%"
"18.04.2018","11,580","11,450","11,580","11,450","135,94K","1,31%"
"17.04.2018","11,430","11,300","11,500","11,300","141,08K","1,33%"
"16.04.2018","11,280","11,280","11,280","11,280","16,43K","0,00%"
"12.04.2018","11,280","11,280","11,280","11,280","2,95K","0,80%"
"11.04.2018","11,190","11,190","11,190","11,170","151,98K","0,00%"
"10.04.2018","11,190","11,150","11,250","11,150","61,08K","0,36%"
"09.04.2018","11,150","11,150","11,150","11,100","1,29M","0,00%"
"06.04.2018","11,150","11,070","11,150","11,050","542,92K","0,72%"
"05.04.2018","11,070","11,000","11,070","11,000","939,57K","0,64%"
"04.04.2018","11,000","11,000","11,000","11,000","42,39K","0,00%"
"03.04.2018","11,000","11,150","11,150","11,000","258,63K","-1,35%"
"02.04.2018","11,150","11,250","11,250","11,150","264,63K","-0,89%"
"28.03.2018","11,250","11,250","11,260","11,250","116,21K","-0,44%"
"27.03.2018","11,300","11,300","11,300","11,290","129,20K","-0,26%"
"26.03.2018","11,330","11,250","11,330","11,250","143,32K","0,71%"
"23.03.2018","11,250","11,250","11,250","11,250","220,76K","0,00%"
"22.03.2018","11,250","11,220","11,250","11,220","20,84K","-0,27%"
"21.03.2018","11,280","11,300","11,300","11,280","190,00K","-1,05%"
"20.03.2018","11,400","11,450","11,450","11,400","9,78K","-0,44%"
"19.03.2018","11,450","11,550","11,550","11,450","142,09K","-0,87%"
"16.03.2018","11,550","11,500","11,550","11,500","39,97K","0,43%"
"15.03.2018","11,500","11,400","11,500","11,400","1,31M","0,70%"
"14.03.2018","11,420","11,400","11,420","11,400","35,39K","0,18%"
"13.03.2018","11,400","11,250","11,400","11,250","45,18K","1,33%"
"12.03.2018","11,250","11,050","11,250","11,050","675,22K","1,35%"
"09.03.2018","11,100","11,000","11,100","11,000","26,46K","0,91%"
"08.03.2018","11,000","11,000","11,000","11,000","932,73K","-0,45%"
"07.03.2018","11,050","11,020","11,050","11,000","201,57K","0,45%"
"06.03.2018","11,000","11,000","11,000","11,000","1,40K","0,00%"
"05.03.2018","11,000","11,000","11,050","11,000","192,69K","-0,45%"
"02.03.2018","11,050","11,000","11,050","11,000","48,87K","-0,45%"
"01.03.2018","11,100","11,000","11,100","11,000","241,83K","0,91%"
"28.02.2018","11,000","11,000","11,000","11,000","356,39K","-1,35%"
"27.02.2018","11,150","11,190","11,190","11,150","24,91K","-0,45%"
"26.02.2018","11,200","11,200","11,200","11,160","1,63M","0,00%"
"23.02.2018","11,200","11,300","11,300","11,200","108,64K","-0,88%"
"22.02.2018","11,300","11,200","11,350","11,200","212,75K","1,35%"
"21.02.2018","11,150","11,050","11,150","11,050","124,22K","1,36%"
"20.02.2018","11,000","11,000","11,000","10,900","518,94K","0,00%"
"19.02.2018","11,000","10,900","11,000","10,890","13,34K","0,00%"
"16.02.2018","11,000","11,000","11,000","10,900","196,76K","0,00%"
"15.02.2018","11,000","11,050","11,050","11,000","221,23K","0,00%"
"14.02.2018","11,000","10,990","11,000","10,950","443,36K","0,09%"
"13.02.2018","10,990","11,000","11,000","10,990","22,62K","-0,09%"
"12.02.2018","11,000","11,130","11,130","11,000","453,42K","-1,17%"
"09.02.2018","11,130","11,130","11,130","11,130","240,36K","-0,18%"
"08.02.2018","11,150","11,150","11,150","11,150","151,17K","0,00%"
"07.02.2018","11,150","11,150","11,150","11,150","11,67K","0,00%"
"06.02.2018","11,150","11,150","11,150","11,000","235,83K","-0,45%"
"05.02.2018","11,200","11,200","11,200","11,200","5,00K","0,00%"
"02.02.2018","11,200","11,260","11,260","11,100","259,57K","-0,53%"
"01.02.2018","11,260","11,250","11,260","11,250","283,59K","0,90%"
"31.01.2018","11,160","11,500","11,500","11,160","183,93K","-2,96%"
"30.01.2018","11,500","11,620","11,620","11,500","76,16K","-1,03%"
"29.01.2018","11,620","11,630","11,630","11,620","54,17K","-0,17%"
"26.01.2018","11,640","11,610","11,700","11,590","140,19K","0,26%"
"25.01.2018","11,610","11,610","11,610","11,610","205,90K","0,00%"
"24.01.2018","11,610","11,450","11,610","11,450","56,21K","1,13%"
"23.01.2018","11,480","11,450","11,480","11,450","117,94K","0,26%"
"22.01.2018","11,450","11,400","11,450","11,400","3,32M","0,44%"
"19.01.2018","11,400","11,610","11,610","11,400","84,12K","-1,81%"
"18.01.2018","11,610","11,620","11,620","11,610","152,70K","0,00%"
"17.01.2018","11,610","11,800","11,800","11,610","1,37M","-1,19%"
"16.01.2018","11,750","11,350","11,750","11,350","75,31K","3,98%"
"15.01.2018","11,300","11,300","11,300","11,300","13,13K","0,00%"
"12.01.2018","11,300","11,200","11,300","11,200","41,74K","1,35%"
"11.01.2018","11,150","11,200","11,200","11,150","66,68K","-0,45%"
"10.01.2018","11,200","11,280","11,280","11,200","84,18K","-0,44%"
"09.01.2018","11,250","11,250","11,250","11,250","938,52K","0,45%"
"08.01.2018","11,200","11,100","11,200","11,100","366,28K","0,45%"
"05.01.2018","11,150","10,890","11,150","10,890","516,13K","2,76%"
"04.01.2018","10,850","10,700","10,850","10,700","7,22K","1,40%"
"03.01.2018","10,700","10,750","10,750","10,600","312,21K","-0,47%"
"02.01.2018","10,750","10,610","10,750","10,600","38,39K","1,42%"
"29.12.2017","10,600","10,550","10,600","10,550","57,80K","0,95%"
"28.12.2017","10,500","10,530","10,530","10,500","14,12K","-0,28%"
"27.12.2017","10,530","10,580","10,580","10,530","14,08K","-0,57%"
"26.12.2017","10,590","10,600","10,600","10,590","60,76K","-0,09%"
"22.12.2017","10,600","10,400","10,600","10,400","123,11K","2,91%"
"21.12.2017","10,300","10,300","10,300","10,250","266,65K","0,00%"
"20.12.2017","10,300","10,350","10,500","10,300","260,14K","0,00%"
"19.12.2017","10,300","10,150","10,300","10,110","571,81K","2,28%"
"18.12.2017","10,070","9,950","10,070","9,910","155,66K","1,61%"
"15.12.2017","9,910","9,910","10,130","9,910","1,70M","-0,40%"
"14.12.2017","9,950","10,640","10,640","9,950","1,21M","-6,48%"
"13.12.2017","10,640","10,550","10,640","10,500","881,50K","0,85%"
"12.12.2017","10,550","10,500","10,550","10,450","1,03M","1,25%"
"11.12.2017","10,420","10,300","10,420","10,300","101,86K","1,96%"
"07.12.2017","10,220","10,210","10,220","10,210","346,24K","0,10%"
"06.12.2017","10,210","10,180","10,210","10,180","445,37K","0,29%"
"05.12.2017","10,180","10,280","10,280","10,150","429,26K","-0,68%"
"04.12.2017","10,250","10,260","10,260","10,250","284,06K","-0,10%"
"01.12.2017","10,260","10,250","10,260","10,250","63,18K","0,10%"
"30.11.2017","10,250","10,250","10,250","10,250","311,85K","-0,49%"
"29.11.2017","10,300","10,250","10,300","10,250","97,52K","1,18%"
"28.11.2017","10,180","10,180","10,180","10,180","622,93K","-0,39%"
"27.11.2017","10,220","10,250","10,250","10,220","93,70K","-1,26%"
"24.11.2017","10,350","10,340","10,350","10,340","21,18K","0,49%"
"23.11.2017","10,300","10,300","10,300","10,300","2,43K","0,00%"
"22.11.2017","10,300","10,300","10,300","10,290","43,40K","0,29%"
"21.11.2017","10,270","10,250","10,300","10,200","483,58K","0,59%"
"20.11.2017","10,210","10,000","10,210","10,000","136,80K","2,61%"
"17.11.2017","9,950","9,800","9,950","9,800","269,60K","1,53%"
"16.11.2017","9,800","9,850","9,850","9,800","201,70K","-0,51%"
"15.11.2017","9,850","10,000","10,000","9,850","670,27K","-1,50%"
"14.11.2017","10,000","10,200","10,200","10,000","3,23M","-1,96%"
"13.11.2017","10,200","10,150","10,200","10,150","320,88K","0,00%"
"10.11.2017","10,200","10,300","10,300","10,200","334,86K","-0,97%"
"09.11.2017","10,300","10,400","10,400","10,250","1,09M","-0,96%"
"08.11.2017","10,400","10,400","10,400","10,400","183,53K","0,00%"
"07.11.2017","10,400","10,450","10,600","10,400","473,73K","-0,95%"
"06.11.2017","10,500","10,700","10,700","10,500","353,97K","-2,33%"
"03.11.2017","10,750","10,800","10,800","10,750","71,10K","-0,65%"
"02.11.2017","10,820","10,150","10,820","10,150","215,47K","6,60%"
"31.10.2017","10,150","10,100","10,200","10,100","1,18M","0,50%"
"30.10.2017","10,100","10,280","10,280","10,050","334,16K","-1,94%"
"27.10.2017","10,300","10,370","10,370","10,300","173,93K","-0,58%"
"26.10.2017","10,360","10,200","10,400","10,200","255,07K","1,97%"
"25.10.2017","10,160","10,000","10,160","10,000","634,66K","1,70%"
"24.10.2017","9,990","9,990","9,990","9,990","131,80K","0,10%"
"23.10.2017","9,980","9,950","9,980","9,950","8,00K","0,30%"
"20.10.2017","9,950","9,900","10,000","9,900","229,84K","0,00%"
"19.10.2017","9,950","9,900","9,950","9,900","143,61K","0,51%"
"18.10.2017","9,900","9,990","9,990","9,900","1,05M","-0,90%"
"17.10.2017","9,990","10,060","10,060","9,990","1,02M","-0,70%"
"16.10.2017","10,060","10,050","10,060","10,050","80,39K","0,60%"
"13.10.2017","10,000","10,030","10,150","9,900","596,02K","-0,30%"
"12.10.2017","10,030","9,910","10,030","9,910","272,47K","1,31%"
"11.10.2017","9,900","9,800","9,900","9,800","128,44K","1,02%"
"10.10.2017","9,800","9,780","9,800","9,750","1,34M","0,41%"
"09.10.2017","9,760","9,650","9,800","9,650","36,83K","1,67%"
"06.10.2017","9,600","9,580","9,600","9,540","314,50K","0,00%"
"05.10.2017","9,600","9,500","9,630","9,500","890,29K","1,05%"
"04.10.2017","9,500","9,350","9,630","9,350","545,93K","1,28%"
"03.10.2017","9,380","9,340","9,380","9,340","46,52K","0,86%"
"02.10.2017","9,300","9,250","9,300","9,250","326,76K","0,32%"
"29.09.2017","9,270","9,300","9,300","9,270","145,28K","-0,32%"
"28.09.2017","9,300","9,350","9,350","9,300","196,03K","-0,11%"
"27.09.2017","9,310","9,350","9,400","9,310","235,77K","-0,96%"
"26.09.2017","9,400","9,450","9,450","9,400","85,06K","-0,63%"
"25.09.2017","9,460","9,500","9,500","9,460","3,42K","-0,63%"
"22.09.2017","9,520","9,530","9,530","9,500","143,69K","-0,10%"
"21.09.2017","9,530","9,480","9,540","9,480","572,91K","0,53%"
"20.09.2017","9,480","9,350","9,480","9,350","510,45K","1,39%"
"19.09.2017","9,350","9,300","9,400","9,300","1,07M","1,08%"
"18.09.2017","9,250","9,200","9,250","9,200","101,87K","1,09%"
"15.09.2017","9,150","9,130","9,250","9,120","981,81K","0,33%"
"14.09.2017","9,120","9,110","9,120","9,100","73,40K","0,22%"
"13.09.2017","9,100","9,100","9,100","9,100","616,51K","0,00%"
"12.09.2017","9,100","9,030","9,100","9,030","1,38M","1,00%"
"11.09.2017","9,010","9,000","9,020","9,000","848,64K","0,11%"
"08.09.2017","9,000","8,880","9,000","8,880","2,08M","1,58%"
"07.09.2017","8,860","8,880","8,900","8,860","211,09K","-0,23%"
"06.09.2017","8,880","8,850","8,880","8,850","282,74K","0,34%"
"05.09.2017","8,850","8,800","8,850","8,800","170,40K","0,57%"
"04.09.2017","8,800","8,750","8,800","8,750","522,33K","0,57%"
"01.09.2017","8,750","8,750","8,750","8,750","60,00K","0,00%"
"31.08.2017","8,750","8,750","8,760","8,750","911,13K","0,00%"
"29.08.2017","8,750","8,750","8,760","8,750","186,72K","0,00%"
"28.08.2017","8,750","8,710","8,750","8,710","84,49K","0,57%"
"25.08.2017","8,700","8,700","8,700","8,660","94,91K","0,00%"
"24.08.2017","8,700","8,520","8,700","8,520","349,59K","2,35%"
"23.08.2017","8,500","8,600","8,650","8,500","604,16K","-1,16%"
"22.08.2017","8,600","8,600","8,600","8,600","340,87K","-0,46%"
"21.08.2017","8,640","8,640","8,640","8,640","50,18K","0,23%"
"18.08.2017","8,620","8,600","8,640","8,550","304,68K","0,82%"
"17.08.2017","8,550","8,630","8,630","8,550","439,93K","-1,04%"
"16.08.2017","8,640","8,700","8,700","8,630","564,99K","-0,69%"
"15.08.2017","8,700","8,750","8,750","8,700","54,54K","-0,23%"
"14.08.2017","8,720","8,700","8,750","8,700","464,24K","0,23%"
"11.08.2017","8,700","8,600","8,700","8,600","306,28K","1,16%"
"10.08.2017","8,600","8,700","8,700","8,600","199,48K","-1,60%"
"09.08.2017","8,740","8,740","8,740","8,730","138,97K","-0,11%"
"08.08.2017","8,750","8,760","8,760","8,740","746,11K","0,11%"
"07.08.2017","8,740","8,710","8,740","8,710","32,71K","0,34%"
"04.08.2017","8,710","8,700","8,750","8,700","571,11K","0,69%"
"03.08.2017","8,650","8,500","8,650","8,500","405,42K","1,76%"
"02.08.2017","8,500","8,450","8,520","8,450","1,10M","1,07%"
"01.08.2017","8,410","8,410","8,410","8,410","13,32K","1,20%"
"31.07.2017","8,310","8,300","8,310","8,300","432,02K","0,12%"
"27.07.2017","8,300","8,150","8,300","8,150","217,42K","3,49%"
"26.07.2017","8,020","8,100","8,100","8,020","40,11K","-0,99%"
"25.07.2017","8,100","8,190","8,190","8,090","135,34K","-1,10%"
"24.07.2017","8,190","8,150","8,190","8,150","19,59K","0,00%"
"21.07.2017","8,190","8,200","8,200","8,190","55,19K","-0,12%"
"20.07.2017","8,200","8,220","8,220","8,200","75,52K","-0,73%"
"19.07.2017","8,260","8,300","8,300","8,260","189,87K","-0,48%"
"18.07.2017","8,300","8,350","8,350","8,300","37,18K","-1,07%"
"17.07.2017","8,390","8,390","8,390","8,390","4,70K","-0,12%"
"14.07.2017","8,400","8,300","8,400","8,300","5,89M","1,08%"
"13.07.2017","8,310","8,300","8,350","8,300","1,16M","1,34%"
"12.07.2017","8,200","8,140","8,200","8,140","281,11K","0,74%"
"11.07.2017","8,140","8,140","8,140","8,140","223,39K","0,00%"
"10.07.2017","8,140","8,150","8,150","8,140","221,71K","0,00%"
"07.07.2017","8,140","8,140","8,140","8,140","9,08K","0,12%"
"06.07.2017","8,130","8,140","8,140","8,130","382,74K","-0,25%"
"05.07.2017","8,150","8,150","8,150","8,140","32,40K","0,00%"
"04.07.2017","8,150","8,150","8,150","8,150","27,21K","-0,12%"
"03.07.2017","8,160","8,140","8,170","8,140","382,50K","0,25%"
"30.06.2017","8,140","8,200","8,200","7,980","94,62K","-0,73%"
"28.06.2017","8,200","8,200","8,200","8,200","344,32K","-0,61%"
"27.06.2017","8,250","8,290","8,290","8,250","140,91K","0,00%"
"26.06.2017","8,250","8,120","8,250","8,120","1,00M","1,60%"
"23.06.2017","8,120","8,000","8,120","8,000","104,02K","1,50%"
"22.06.2017","8,000","7,900","8,000","7,900","392,42K","1,91%"
"21.06.2017","7,850","7,700","7,850","7,700","1,13M","1,95%"
"20.06.2017","7,700","7,700","7,700","7,670","172,65K","0,00%"
"19.06.2017","7,700","7,700","7,700","7,700","10,00K","0,39%"
"16.06.2017","7,670","7,670","7,670","7,670","348,43K","-1,03%"
"15.06.2017","7,750","7,750","7,750","7,750","1,98M","0,00%"
"14.06.2017","7,750","7,800","7,800","7,750","550,60K","-0,26%"
